,Id,Target
903,50406_979_D10_5,3 23
904,51027_1500_H6_4,0
905,51027_1500_H6_5,0
906,51027_1505_H6_2,0
907,51027_1505_H6_3,0
908,51027_1518_G2_2,0
909,51027_1518_G2_3,0
910,51120_827_A12_1,25
911,51120_827_A12_5,25
912,51120_829_A12_2,25
913,51120_829_A12_4,25
914,51120_977_A12_1,25
915,51120_977_A12_2,25
916,51288_740_C1_4,2 25
917,51288_740_C1_5,2 25
918,51288_784_C1_1,2 25
919,51288_784_C1_2,2 25
920,51288_838_F6_1,2 25
921,51288_838_F6_2,2 25
922,51321_716_E12_1,13
923,51321_716_E12_5,13
924,51321_719_E12_1,13
925,51321_719_E12_2,13
926,51321_764_E12_1,13
927,51321_764_E12_2,13
928,51324_792_B7_1,25
929,51324_792_B7_2,25
930,51324_795_B7_1,25
931,51324_795_B7_2,25
932,51324_799_B7_1,25
933,51324_799_B7_2,25
934,51334_1028_B8_3,25
935,51334_1028_B8_4,25
936,51334_802_B8_2,25
937,51334_802_B8_4,25
938,51334_987_E11_1,25
939,51334_987_E11_2,25
940,51465_766_F2_1,23
941,51465_766_F2_2,23
942,51465_778_F2_1,23
943,51465_778_F2_2,23
944,51465_987_A11_1,23
945,51465_987_A11_2,23
946,51714_1056_E2_1,19
947,51714_1056_E2_2,19
948,51714_1150_H10_1,19
949,51714_1150_H10_3,19
950,51714_1248_A2_1,19
951,51714_1248_A2_2,19
952,51757_1002_E3_1,25
953,51757_1002_E3_2,25
954,51757_1004_E3_2,25
955,51757_1004_E3_3,25
956,51758_767_A9_1,25 19
957,51758_767_A9_2,25 19
958,51758_779_A9_1,25 19
959,51758_779_A9_2,25 19
960,51758_987_D8_1,25 19
961,51758_987_D8_2,25 19
962,51759_767_H8_1,2 25
963,51759_767_H8_2,2 25
964,51759_779_H8_3,2 25
965,51759_779_H8_6,2 25
966,51759_987_C8_1,2 25
967,51759_987_C8_2,2 25
968,51765_757_F12_1,25 21 0
969,51765_757_F12_2,25 21 0
970,51765_761_F12_1,25 21 0
971,51765_761_F12_2,25 21 0
972,51765_769_F12_2,25 21 0
973,51765_769_F12_4,25 21 0
974,51783_1033_G12_1,25 22 21
975,51783_1033_G12_3,25 22 21
976,51783_761_F1_1,25 22 21
977,51783_761_F1_2,25 22 21
978,51785_757_G1_1,25 22 21
979,51785_757_G1_2,25 22 21
980,51785_761_G1_1,25 22 21
981,51785_761_G1_2,25 22 21
982,51785_769_G1_1,25 22 21
983,51785_769_G1_5,25 22 21
984,51808_782_G4_4,25 7
985,51808_782_G4_5,25 7
986,51808_787_G4_1,25 7
987,51808_787_G4_2,25 7
988,51808_865_A9_1,25 7
989,51808_865_A9_2,25 7
990,51855_821_B1_1,25
991,51855_821_B1_2,25
992,51855_832_E6_3,25
993,51855_832_E6_4,25
994,51855_986_E6_1,25
995,51855_986_E6_2,25
996,51993_766_G8_1,25
997,51993_766_G8_2,25
998,51993_778_G8_1,25
999,51993_778_G8_2,25
1000,51993_821_F5_1,25
1001,51993_821_F5_2,25
1002,52097_808_G6_1,2
1003,52097_808_G6_2,2
1004,52097_822_E1_3,2
1005,52097_822_E1_4,2
1006,52097_855_G6_1,2
1007,52097_855_G6_2,2
1008,52450_808_G3_3,25 21 0
1009,52450_808_G3_4,25 21 0
1010,52450_987_C5_1,25 21 0
1011,52450_987_C5_2,25 21 0
1012,52487_1143_B2_2,19
1013,52487_1143_B2_3,19
1014,52487_1222_D10_2,19
1015,52487_1222_D10_3,19
1016,52504_1028_G12_4,0
1017,52504_1028_G12_5,0
1018,52504_802_G12_2,0
1019,52504_802_G12_3,0
1020,52504_987_G4_1,0
1021,52504_987_G4_2,0
1022,52535_1028_F12_1,0
1023,52535_1028_F12_4,0
1024,52535_1309_G10_2,0
1025,52535_1309_G10_3,0
1026,52535_802_F12_1,0
1027,52535_802_F12_2,0
1028,52623_1773_B10_3,25 19
1029,52623_1773_B10_4,25 19
1030,52623_767_B6_3,25 19
1031,52623_767_B6_5,25 19
1032,52623_987_F4_1,25 19
1033,52623_987_F4_2,25 19
1034,528_20_G6_1,25
1035,528_20_G6_2,25
1036,528_21_G6_1,25
1037,528_21_G6_2,25
1038,528_22_G6_1,25
1039,528_22_G6_2,25
1040,53182_1028_C3_1,2 11
1041,53182_1028_C3_2,2 11
1042,53182_802_C3_1,2 11
1043,53182_802_C3_3,2 11
1044,53182_871_A2_1,2 11
1045,53182_871_A2_2,2 11
1046,53186_1028_B3_1,0
1047,53186_1028_B3_2,0
1048,53186_1309_B5_3,0
1049,53186_1309_B5_4,0
1050,53186_802_B3_1,0
1051,53186_802_B3_2,0
1052,53331_809_F1_2,25 21
1053,53331_809_F1_3,25 21
1054,53331_819_F1_1,25 21
1055,53331_819_F1_6,25 21
1056,53331_826_F1_1,25 21
1057,53331_826_F1_2,25 21
1058,53441_1296_H7_1,6
1059,53441_1296_H7_2,6
1060,53441_1336_H7_1,6
1061,53441_1336_H7_2,6
1062,53441_1752_D12_13_cr5804c0fa1bf32,6
1063,53441_1752_D12_8_cr5804c0eeb26e7,6
1064,53611_809_D8_1,0
1065,53611_809_D8_2,0
1066,53611_819_D8_1,0
1067,53611_819_D8_2,0
1068,53611_826_D8_1,0
1069,53611_826_D8_2,0
1070,53817_1144_E9_3,25
1071,53817_1144_E9_5,25
1072,53817_996_E6_1,25
1073,53817_996_E6_2,25
1074,53862_1137_H2_1,2 25
1075,53862_1137_H2_2,2 25
1076,53862_1309_F8_1,2 25
1077,53862_1309_F8_2,2 25
1078,53862_833_C8_1,2 25
1079,53862_833_C8_2,2 25
1080,53929_1454_E1_1,11
1081,53929_1454_E1_2,11
1082,53929_1502_E1_2,11
1083,53929_1502_E1_4,11
1084,53929_1524_E9_1,11
1085,53929_1524_E9_2,11
1086,539_1723_E2_22_cr57ea9956b129c,11
1087,539_1723_E2_26_cr57ea995e3b8db,11
1088,539_1790_B8_2,11
1089,539_1790_B8_3,11
1090,539_997_E3_1,11
1091,539_997_E3_2,11
1092,55323_1081_C9_1,23
1093,55323_1081_C9_2,23
1094,55323_875_E8_1,23
1095,55323_875_E8_2,23
1096,55334_1081_B7_1,4
1097,55334_1081_B7_2,4
1098,55334_875_F5_1,4
1099,55334_875_F5_4,4
1100,55334_883_F5_1,4
1101,55334_883_F5_2,4
1102,55459_1334_C8_1,6
1103,55459_1334_C8_2,6
1104,55459_878_F5_1,6
1105,55459_878_F5_2,6
1106,55972_1050_E9_3,25 16
1107,55972_1050_E9_5,25 16
1108,55972_873_F1_1,25 16
1109,55972_873_F1_2,25 16
1110,55973_1050_D9_1,25 16
1111,55973_1050_D9_2,25 16
1112,55973_873_E1_1,25 16
1113,55973_873_E1_2,25 16
1114,55973_878_E1_1,25 16
1115,55973_878_E1_2,25 16
1116,5631_14_B6_1,25
1117,5631_14_B6_2,25
1118,5631_16_B6_1,25
1119,5631_16_B6_2,25
1120,5631_23_B12_1,25
1121,5631_23_B12_2,25
1122,5665_1773_E11_6,25 12
1123,5665_1773_E11_7,25 12
1124,5665_5_A9_1,25 12
1125,5665_5_A9_2,25 12
1126,5665_6_A9_1,25 12
1127,5665_6_A9_2,25 12
1128,56679_1357_C10_3,0
1129,56679_1357_C10_6,0
1130,56679_1359_C10_1,0
1131,56679_1359_C10_3,0
1132,56679_1510_G10_1,0
1133,56679_1510_G10_2,0
1134,56680_917_D9_1,0
1135,56680_917_D9_2,0
1136,56680_920_D9_1,0
1137,56680_920_D9_2,0
1138,56680_958_D1_1,0
1139,56680_958_D1_2,0
1140,568_97_G1_1,2
1141,568_97_G1_2,2
1142,568_99_G1_1,2
1143,568_99_G1_2,2
1144,56980_954_H3_1,0
1145,56980_954_H3_2,0
1146,56980_956_H3_3,0
1147,56980_956_H3_4,0
1148,56980_990_A5_1,0
1149,56980_990_A5_2,0
1150,5726_79_D10_1,25
1151,5726_79_D10_2,25
1152,5726_81_D10_3,25
1153,5726_81_D10_4,25
1154,57442_1296_D4_5,19
1155,57442_1296_D4_8,19
1156,57442_1336_D4_1,19
1157,57442_1336_D4_2,19
1158,57442_1573_E5_1,19
1159,57442_1573_E5_3,19
1160,57661_1060_F6_1,25
1161,57661_1060_F6_3,25
1162,57661_1105_F6_1,25
1163,57661_1105_F6_2,25
1164,57661_1210_C8_2,25
1165,57661_1210_C8_3,25
1166,57707_1037_H3_1,0
1167,57707_1037_H3_3,0
1168,57707_1039_H3_1,0
1169,57707_1039_H3_3,0
1170,57707_1208_C12_1,0
1171,57707_1208_C12_2,0
1172,57744_976_G11_1,11 25
1173,57744_976_G11_2,11 25
1174,57744_980_G11_3,11 25
1175,57744_980_G11_4,11 25
1176,58052_1501_A10_1,21
1177,58052_1501_A10_3,21
1178,58052_1522_A10_1,21
1179,58052_1522_A10_3,21
1180,58052_1523_H7_1,21
1181,58052_1523_H7_2,21
1182,5812_1113_H3_1,0
1183,5812_1113_H3_2,0
1184,5812_1123_H3_1,0
1185,5812_1123_H3_2,0
1186,5812_1216_D12_2,0
1187,5812_1216_D12_3,0
1188,58267_1343_G6_1,25 0
1189,58267_1343_G6_2,25 0
1190,58267_1347_G6_2,25 0
1191,58267_1347_G6_3,25 0
1192,58267_1518_H6_1,25 0
1193,58267_1518_H6_2,25 0
1194,58455_976_B1_3,13 25
1195,58455_976_B1_4,13 25
1196,58974_1020_D10_1,25 0
1197,58974_1020_D10_2,25 0
1198,58974_993_D10_1,25 0
1199,58974_993_D10_5,25 0
1200,58974_997_D11_1,25 0
1201,58974_997_D11_2,25 0
1202,58979_1009_G5_1,0
1203,58979_1009_G5_2,0
1204,58979_1029_G5_1,0
1205,58979_1029_G5_2,0
1206,58979_995_G5_1,0
1207,58979_995_G5_2,0
1208,58997_1005_C1_1,23
1209,58997_1005_C1_2,23
1210,58997_1015_C1_1,23
1211,58997_1015_C1_2,23
1212,58997_1117_C8_2,23
1213,58997_1117_C8_4,23
1214,59131_1240_F12_4,7
1215,59131_1240_F12_6,7
1216,59131_1301_C10_1,7
1217,59131_1301_C10_2,7
1218,59131_994_C10_4,7
1219,59131_994_C10_6,7
1220,59206_1301_B9_1,0
1221,59206_1301_B9_2,0
1222,59206_994_B9_1,0
1223,59206_994_B9_2,0
1224,59206_997_C11_2,0
1225,59206_997_C11_3,0
1226,59249_1020_H8_2,7
1227,59249_1020_H8_3,7
1228,59249_1142_E10_1,7
1229,59249_1142_E10_2,7
1230,59249_1671_C6_1,7
1231,59249_1671_C6_2,7
1232,59420_1009_E7_2,25 0
1233,59420_1009_E7_5,25 0
1234,59420_1029_E7_1,25 0
1235,59420_1029_E7_2,25 0
1236,59864_1138_F10_1,25
1237,59864_1138_F10_2,25
1238,59864_1149_F10_1,25
1239,59864_1149_F10_2,25
1240,59864_1533_G5_2,25
1241,59864_1533_G5_3,25
1242,59901_1045_A6_1,25
1243,59901_1045_A6_2,25
1244,59901_1049_A6_1,25
1245,59901_1049_A6_2,25
1246,60254_1123_C6_2,25 0
1247,60254_1123_C6_3,25 0
1248,60254_1702_G9_33,25 0
1249,60254_1702_G9_34,25 0
1250,60254_1762_F5_2,25 0
1251,60254_1762_F5_4,25 0
1252,60392_1100_B12_1,3 6
1253,60392_1100_B12_2,3 6
1254,60392_1136_G11_1,3 6
1255,60392_1136_G11_2,3 6
1256,60392_1308_B12_4,3 6
1257,60392_1308_B12_5,3 6
1258,60483_1018_G12_13,0
1259,60483_1018_G12_6,0
1260,60483_1136_B12_1,0
1261,60483_1136_B12_2,0
1262,60483_1218_G12_1,0
1263,60483_1218_G12_2,0
1264,60667_1100_G12_1,4
1265,60667_1100_G12_2,4
1266,60667_1308_G12_2,4
1267,60667_1308_G12_6,4
1268,60667_1572_E10_1,4
1269,60667_1572_E10_2,4
1270,60705_1219_B1_1,25
1271,60705_1219_B1_2,25
1272,60705_1242_F10_1,25
1273,60705_1242_F10_2,25
1274,60945_1080_E9_1,7
1275,60945_1080_E9_2,7
1276,60945_1102_E9_3,7
1277,60945_1102_E9_4,7
1278,60945_1192_C10_5,7
1279,60945_1192_C10_6,7
1280,60975_1283_E2_1,2 25
1281,60975_1283_E2_2,2 25
1282,60975_1286_E2_1,2 25
1283,60975_1286_E2_4,2 25
1284,60975_1392_A8_1,2 25
1285,60975_1392_A8_2,2 25
1286,61169_1397_B3_4,0
1287,61169_1397_B3_5,0
1288,61169_1402_B3_2,0
1289,61169_1402_B3_3,0
1290,61169_1482_H9_1,0
1291,61169_1482_H9_2,0
1292,61171_1191_E5_1,13
1293,61171_1191_E5_2,13
1294,61171_1242_D8_1,13
1295,61171_1242_D8_3,13
1296,61369_1101_G9_4,23
1297,61369_1101_G9_5,23
1298,61369_1135_G9_1,23
1299,61369_1135_G9_2,23
1300,61369_1261_G2_1,23
1301,61369_1261_G2_3,23
1302,61583_1143_H7_4,0 16
1303,61583_1143_H7_6,16 0
1304,61583_1178_A5_1,0 16
1305,61583_1178_A5_3,0 16
1306,62394_1106_H8_1,23
1307,62394_1106_H8_2,23
1308,62394_1148_H8_1,23
1309,62394_1148_H8_4,23
1310,62394_1192_B12_2,23
1311,62394_1192_B12_3,23
1312,62397_1191_H6_1,0
1313,62397_1191_H6_6,0
1314,62397_1194_H6_1,0
1315,62397_1194_H6_2,0
1316,62397_1392_A10_1,0
1317,62397_1392_A10_2,0
1318,62415_1104_D12_1,25
1319,62415_1104_D12_2,25
1320,62415_1127_D12_1,25
1321,62415_1127_D12_2,25
1322,62415_1246_C9_2,25
1323,62415_1246_C9_3,25
1324,62452_1191_B7_1,6
1325,62452_1191_B7_2,6
1326,62452_1194_B7_1,6
1327,62452_1194_B7_2,6
1328,62452_1656_B3_1,6
1329,62452_1656_B3_2,6
1330,62474_1283_D4_2,26 0
1331,62474_1283_D4_3,26 0
1332,62474_1286_D4_1,26 0
1333,62474_1286_D4_4,26 0
1334,62474_1748_C9_1_cr5805e9ffd7a94,26 0
1335,62474_1748_C9_21_cr5805ea0c3cb38,26 0
1336,62659_1148_D9_1,23
1337,62659_1148_D9_2,23
1338,62659_1192_D12_2,23
1339,62659_1192_D12_3,23
1340,62669_1469_D10_1,16
1341,62669_1469_D10_2,16
1342,62669_1697_D2_1,16
1343,62669_1697_D2_3,16
1344,62669_1789_A6_12_cr598aec6f4b5f6,16
1345,62669_1789_A6_22_cr598aec6f4b579,16
1346,62721_1199_B9_1,23 14 0
1347,62721_1199_B9_6,23 14 0
1348,62721_1232_B9_1,23 14 0
1349,62721_1232_B9_2,23 14 0
1350,62721_1261_H8_1,23 14 0
1351,62721_1261_H8_3,23 14 0
1352,6312_7_C1_1,4
1353,6312_7_C1_2,4
1354,6312_8_C1_1,4
1355,6312_8_C1_2,4
1356,6312_9_C1_1,4
1357,6312_9_C1_2,4
1358,63133_1141_F8_1,25 19 0
1359,63133_1141_F8_2,25 19 0
1360,63133_1170_F8_1,25 19 0
1361,63133_1170_F8_2,25 19 0
1362,63133_1231_C8_1,25 19 0
1363,63133_1231_C8_2,25 19 0
1364,63151_1223_A8_1,25 0
1365,63151_1223_A8_2,25 0
1366,63151_1246_A5_2,25 0
1367,63151_1246_A5_3,25 0
1368,63308_1186_G12_2,6 0
1369,63308_1186_G12_3,6 0
1370,63308_1200_G12_1,6 0
1371,63308_1200_G12_6,6 0
1372,63387_1151_D10_1,6
1373,63387_1151_D10_2,6
1374,63387_1154_D10_1,6
1375,63387_1154_D10_2,6
1376,63387_1495_B12_1,6
1377,63387_1495_B12_6,6
1378,634_23_E4_1,14
1379,634_23_E4_2,14
1380,634_24_E4_1,14
1381,634_24_E4_2,14
1382,634_25_E4_1,14
1383,634_25_E4_2,14
1384,63683_1152_C1_3,20 0
1385,63683_1152_C1_4,20 0
1386,63683_1156_C1_5,20 0
1387,63683_1156_C1_6,20 0
1388,63683_1178_E10_1,20 0
1389,63683_1178_E10_3,20 0
1390,63683_si35_H1_11,20 0
1391,63683_si35_H1_12,20 0
1392,63683_si35_H1_2,20 0
1393,63683_si35_H1_4,20 0
1394,63683_si35_H3_1,20 0
1395,63683_si35_H3_17,20 0
1396,63683_si35_H3_3,20 0
1397,63683_si35_H3_5,20 0
1398,64236_1152_F7_1,0
1399,64236_1152_F7_2,0
1400,64236_1169_E12_1,0
1401,64236_1169_E12_4,0
1402,64559_1310_H9_1,7
1403,64559_1310_H9_2,7
1404,64559_1312_H9_2,7
1405,64559_1312_H9_3,7
1406,64559_1320_B8_3,7
1407,64559_1320_B8_5,7
1408,64638_1671_B11_3,25
1409,64638_1671_B11_6,25
1410,64867_1186_G7_2,23
1411,64867_1186_G7_4,23
1412,64867_1200_G7_3,23
1413,64867_1200_G7_4,23
1414,64867_1254_H3_3,23
1415,64867_1254_H3_4,23
1416,65305_1234_E7_3,23
1417,65305_1234_E7_4,23
1418,65305_1254_G8_2,23
1419,65305_1254_G8_3,23
1420,65305_1441_E12_2,23
1421,65305_1441_E12_3,23
1422,6539_10_G1_1,21
1423,6539_10_G1_2,21
1424,6539_1253_G2_1,21
1425,6539_1253_G2_6,21
1426,6539_1293_G6_1,21
1427,6539_1293_G6_2,21
1428,65603_1244_G6_2,7
1429,65603_1244_G6_3,7
1430,65603_1247_G6_1,7
1431,65603_1247_G6_3,7
1432,65603_1318_A5_2,7
1433,65603_1318_A5_3,7
1434,65643_1185_E10_1,6
1435,65643_1185_E10_5,6
1436,65643_1234_E10_1,6
1437,65643_1234_E10_2,6
1438,65643_1422_C4_2,6
1439,65643_1422_C4_3,6
1440,65685_1230_H9_1,6 1
1441,65685_1230_H9_2,6 1
1442,65685_1234_C9_2,6 1
1443,65685_1234_C9_5,6 1
1444,65898_1244_B7_5,25 21 0
1445,65898_1244_B7_6,25 21 0
1446,65898_1247_B7_3,25 21 0
1447,65898_1247_B7_4,25 21 0
1448,65898_1279_A3_1,25 21 0
1449,65898_1279_A3_2,25 21 0
1450,66175_1469_A12_4,2
1451,66175_1469_A12_8,2
1452,66175_1478_A12_1,2
1453,66175_1478_A12_3,2
1454,66175_1503_G4_1,2
1455,66175_1503_G4_2,2
1456,66431_1304_C11_4,25 21
1457,66431_1304_C11_5,25 21
1458,66431_1323_C11_1,25 21
1459,66431_1323_C11_3,25 21
1460,66431_1523_G8_1,25 21
1461,66431_1523_G8_2,25 21
1462,66654_1407_C1_3,19
1463,66654_1407_C1_5,19
1464,66654_1410_C1_1,19
1465,66654_1410_C1_2,19
1466,66654_1593_A2_2,19
1467,66654_1593_A2_3,19
1468,66668_1250_C10_1,0
1469,66668_1250_C10_2,0
1470,66668_1255_C10_1,0
1471,66668_1255_C10_2,0
1472,66668_1495_G1_2,0
1473,66668_1495_G1_3,0
1474,66719_1244_A11_1,0
1475,66719_1244_A11_2,0
1476,66719_1247_A11_2,0
1477,66719_1247_A11_3,0
1478,66751_1607_E12_1,21
1479,66751_1607_E12_3,21
1480,66751_1653_H2_1,21
1481,66751_1653_H2_2,21
1482,66751_1667_E12_5,21
1483,66751_1667_E12_6,21
1484,66851_1263_H8_1,2 25 6
1485,66851_1263_H8_2,2 25 6
1486,66851_1270_H8_3,2 25 6
1487,66851_1270_H8_4,2 25 6
1488,66851_1294_F11_1,2 25 6
1489,66851_1294_F11_2,2 25 6
1490,6699_1717_G7_13_cr57f5153e2b7d1,0
1491,6699_1717_G7_18_cr57f5154795285,0
1492,6699_1756_C3_1,0
1493,6699_1756_C3_2,0
1494,6699_1758_C3_3,0
1495,6699_1758_C3_4,0
1496,67156_1385_B9_1,25
1497,67156_1385_B9_3,25
1498,67156_1394_B9_1,25
1499,67156_1394_B9_5,25
1500,67156_1547_D4_1,25
1501,67156_1547_D4_2,25
1502,67321_1238_G10_4,25 21
1503,67321_1238_G10_5,25 21
1504,67321_1244_G9_1,25 21
1505,67321_1244_G9_2,25 21
1506,67321_1247_G9_5,25 21
1507,67321_1247_G9_6,25 21
1508,67561_1263_D5_1,25 19 0
1509,67561_1263_D5_2,25 19 0
1510,67561_1270_D5_1,25 19 0
1511,67561_1270_D5_3,25 19 0
1512,67561_1284_A6_1,25 19 0
1513,67561_1284_A6_3,25 19 0
1514,67564_1249_E8_3,1
1515,67564_1249_E8_4,1
1516,67564_1258_E8_1,1
1517,67564_1258_E8_4,1
1518,67564_1560_E2_1,1
1519,67564_1560_E2_2,1
1520,67842_1250_B3_2,0
1521,67842_1250_B3_3,0
1522,67842_1255_B3_1,0
1523,67842_1255_B3_2,0
1524,67842_1284_B12_3,0
1525,67842_1284_B12_6,0
1526,68141_1304_D12_1,0
1527,68141_1304_D12_2,0
1528,68141_1323_D12_2,0
1529,68141_1323_D12_3,0
1530,68141_1492_F5_1,0
1531,68141_1492_F5_2,0
1532,68265_1407_A10_1,3 25 6
1533,68265_1407_A10_3,3 25 6
1534,68265_1410_A10_1,3 25 6
1535,68265_1410_A10_5,3 25 6
1536,68265_1476_B7_3,3 25 6
1537,68265_1476_B7_4,3 25 6
1538,68284_1277_D10_1,25 21
1539,68284_1277_D10_2,25 21
1540,68284_1285_E3_3,25 21
1541,68284_1285_E3_4,25 21
1542,68286_1237_D9_1,25
1543,68286_1237_D9_2,25
1544,68286_1254_A12_1,25
1545,68286_1254_A12_2,25
1546,68286_1754_D9_13_cr57f3db32859db,25
1547,68286_1754_D9_8_cr57f3db2907217,25
1548,68294_1263_C11_1,2
1549,68294_1263_C11_3,2
1550,68294_1270_C11_1,2
1551,68294_1270_C11_2,2
1552,68342_1353_G11_1,25 6
1553,68342_1353_G11_2,25 6
1554,68342_1363_G11_2,25 6
1555,68342_1363_G11_3,25 6
1556,68342_1440_B1_2,25 6
1557,68342_1440_B1_3,25 6
1558,68721_1622_F11_1,25 21
1559,68721_1622_F11_3,25 21
1560,68721_1717_C1_33,25 21
1561,68721_1717_C1_35,25 21
1562,68721_1736_F11_13_cr5805d9a556c8d,25 21
1563,68721_1736_F11_3_cr5805d99ba764a,25 21
1564,69008_1343_C4_1,20
1565,69008_1343_C4_2,20
1566,69008_1347_C4_1,20
1567,69008_1347_C4_2,20
1568,69008_1476_H8_1,20
1569,69008_1476_H8_2,20
1570,6923_20_A1_1,6
1571,6923_20_A1_2,6
1572,6923_21_A1_1,6
1573,6923_21_A1_2,6
1574,6923_22_A1_1,6
1575,6923_22_A1_2,6
1576,69513_1354_B10_5,2
1577,69513_1354_B10_6,2
1578,69513_1362_B10_1,2
1579,69513_1362_B10_2,2
1580,69513_1430_G4_2,2
1581,69513_1430_G4_3,2
1582,69835_1337_E8_2,0
1583,69835_1337_E8_3,0
1584,69835_1338_E8_1,0
1585,69835_1338_E8_2,0
1586,69835_1511_F10_1,0
1587,69835_1511_F10_2,0
1588,71185_1357_C12_6,25
1589,71185_1357_C12_8,25
1590,71185_1359_C12_1,25
1591,71185_1359_C12_3,25
1592,71185_1572_E2_3,25
1593,71185_1572_E2_4,25
1594,71529_1361_E12_1,23 2 25
1595,71529_1361_E12_2,23 2 25
1596,71529_1366_E12_2,23 2 25
1597,71529_1366_E12_3,23 2 25
1598,71529_1442_A7_3,23 2 25
1599,71529_1442_A7_4,23 2 25
1600,71690_1385_A3_1,2 25
1601,71690_1385_A3_3,2 25
1602,71690_1394_A3_1,2 25
1603,71690_1394_A3_3,2 25
1604,71690_1492_F1_5,2 25
1605,71690_1492_F1_6,2 25
1606,71744_1435_E11_1,6
1607,71744_1435_E11_2,6
1608,71854_1357_G8_1,0
1609,71854_1357_G8_2,0
1610,71854_1510_D2_1,0
1611,71854_1510_D2_5,0
1612,71854_1772_B7_4,0
1613,71854_1772_B7_6,0
1614,71863_1486_A11_1,2 0
1615,71863_1486_A11_3,2 0
1616,71863_1496_A11_2,2 0
1617,71863_1496_A11_6,2 0
1618,71863_1523_C10_1,2 0
1619,71863_1523_C10_3,2 0
1620,71867_1385_H10_1,25
1621,71867_1385_H10_3,25
1622,71867_1394_H10_2,25
1623,71867_1394_H10_3,25
1624,71867_1589_G3_2,25
1625,71867_1589_G3_3,25
1626,72209_1434_B1_3,23
1627,72209_1434_B1_4,23
1628,72209_1436_B1_1,23
1629,72209_1436_B1_2,23
1630,72245_1515_G11_3,25
1631,72245_1515_G11_4,25
1632,72245_1537_C6_2,25
1633,72245_1537_C6_3,25
1634,72380_1711_E10_1,4 21
1635,72380_1711_E10_2,4 21
1636,72380_1712_B9_12_cr5804e95d0d14f,4 21
1637,72380_1712_B9_3_cr5809d4ec36874,4 21
1638,72380_1737_H6_18_cr580659bf9c8aa,4 21
1639,72380_1737_H6_9_cr580659b68682b,4 21
1640,73152_1437_A6_1,25
1641,73152_1437_A6_3,25
1642,73152_1564_G4_2,25
1643,73152_1564_G4_3,25
1644,73152_1668_A6_1,25
1645,73152_1668_A6_2,25
1646,73626_1606_F12_1,4 25
1647,73626_1606_F12_2,4 25
1648,73626_1614_F12_2,4 25
1649,73626_1614_F12_3,4 25
1650,73626_1682_E1_2,4 25
1651,73626_1682_E1_3,4 25
1652,73633_1410_E10_5,25 21
1653,73633_1410_E10_6,25 21
1654,73633_1476_B2_5,25 21
1655,73633_1476_B2_6,25 21
1656,73637_1541_D7_2,25 0
1657,73637_1541_D7_5,25 0
1658,73637_1542_D7_1,25 0
1659,73637_1542_D7_2,25 0
1660,73637_1551_H3_1,25 0
1661,73637_1551_H3_5,25 0
1662,73648_1437_H6_2,25
1663,73648_1437_H6_3,25
1664,73648_1564_B5_1,25
1665,73648_1564_B5_2,25
1666,73648_1668_H6_2,25
1667,73648_1668_H6_3,25
1668,75271_1565_A4_2,5
1669,75271_1565_A4_3,5
1670,75271_1569_A4_1,5
1671,75271_1569_A4_2,5
1672,75271_1595_E4_1,5
1673,75271_1595_E4_2,5
1674,76096_1605_H11_1,6
1675,76096_1605_H11_2,6
1676,76096_1611_C11_2,6
1677,76096_1611_C11_3,6
1678,76096_1615_H11_1,6
1679,76096_1615_H11_2,6
1680,77164_1632_D2_24_cr577f60f5855a3,4
1681,77164_1632_D2_7_cr577f60ee2ab70,4
1682,77164_1636_D2_31,4
1683,77164_1636_D2_32,4
1684,77164_1637_A11_20_cr57a1f32cca73b,4
1685,77164_1637_A11_6_cr57a1f3267597c,4
1686,77586_1672_F4_31,21 25 6
1687,77586_1672_F4_32,21 25 6
1688,77586_1690_A7_4,21 25 6
1689,77586_1690_A7_5,21 25 6
1690,77586_1703_F4_1,21 25 6
1691,77586_1703_F4_3,21 25 6
1692,77996_1674_E9_31,2 19
1693,77996_1674_E9_33,2 19
1694,77996_1676_E9_3,2 19
1695,77996_1676_E9_6,2 19
1696,77996_1702_H8_32,2 19
1697,77996_1702_H8_33,2 19
1698,8467_7_G12_1,25 0
1699,8467_7_G12_2,25 0
1700,8467_8_G12_1,25 0
1701,8467_8_G12_2,25 0
1702,8467_9_G12_1,25 0
1703,8467_9_G12_2,25 0
1704,866_10_D11_1,23
1705,866_10_D11_2,23
1706,866_11_D11_1,23
1707,866_11_D11_2,23
1708,866_15_D11_1,23
1709,866_15_D11_2,23
1710,9065_100_B9_1,4 7
1711,9065_100_B9_2,4 7
1712,9065_101_B9_1,4 7
1713,9065_101_B9_2,4 7
1714,9065_1432_B4_4,4 7
1715,9065_1432_B4_5,4 7
1716,914_169_H6_1,25 0
1717,914_169_H6_2,25 0
1718,914_170_H6_1,25 0
1719,914_170_H6_2,25 0
1720,914_171_H6_1,25 0
1721,914_171_H6_2,25 0
1722,9637_110_C7_1,25 0
1723,9637_110_C7_2,25 0
1724,9637_111_C7_1,25 0
1725,9637_111_C7_2,25 0
1726,9637_159_C7_1,25 0
1727,9637_159_C7_2,25 0
1728,4109_24_H11_1,25
1729,4109_24_H11_2,25
1730,4109_23_H11_1,25
1731,4109_23_H11_2,25
1732,4109_25_H11_1,25
1733,4109_25_H11_2,25
1734,5624_69_H11_1,14 5
1735,5624_69_H11_2,14 5
1736,5624_91_H11_1,14 5
1737,5624_91_H11_2,14 5
